2025-02-04 16:46:30 status unpacked libpkgconf3:amd64 1.8.1-1
2025-02-04 16:46:30 status half-configured libpkgconf3:amd64 1.8.1-1
2025-02-04 16:46:30 status installed libpkgconf3:amd64 1.8.1-1
2025-02-04 16:46:30 configure rpcsvc-proto:amd64 1.4.3-1 <none>
2025-02-04 16:46:30 status unpacked rpcsvc-proto:amd64 1.4.3-1
2025-02-04 16:46:30 status half-configured rpcsvc-proto:amd64 1.4.3-1
2025-02-04 16:46:30 status installed rpcsvc-proto:amd64 1.4.3-1
2025-02-04 16:46:30 configure make:amd64 4.3-4.1 <none>
2025-02-04 16:46:30 status unpacked make:amd64 4.3-4.1
2025-02-04 16:46:30 status half-configured make:amd64 4.3-4.1
2025-02-04 16:46:30 status installed make:amd64 4.3-4.1
2025-02-04 16:46:30 configure libmpfr6:amd64 4.2.0-1 <none>
2025-02-04 16:46:30 status unpacked libmpfr6:amd64 4.2.0-1
2025-02-04 16:46:30 status half-configured libmpfr6:amd64 4.2.0-1
2025-02-04 16:46:30 status installed libmpfr6:amd64 4.2.0-1
2025-02-04 16:46:30 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2025-02-04 16:46:30 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-04 16:46:30 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-04 16:46:30 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-04 16:46:30 configure libc6-arm64-cross:all 2.36-8cross1 <none>
2025-02-04 16:46:30 status unpacked libc6-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 status half-configured libc6-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 status installed libc6-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 configure libquadmath0:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libquadmath0:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libquadmath0:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libquadmath0:amd64 12.2.0-14
2025-02-04 16:46:30 configure libmpc3:amd64 1.3.1-1 <none>
2025-02-04 16:46:30 status unpacked libmpc3:amd64 1.3.1-1
2025-02-04 16:46:30 status half-configured libmpc3:amd64 1.3.1-1
2025-02-04 16:46:30 status installed libmpc3:amd64 1.3.1-1
2025-02-04 16:46:30 configure libatomic1:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libatomic1:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libatomic1:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libatomic1:amd64 12.2.0-14
2025-02-04 16:46:30 configure libitm1-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libitm1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libitm1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libitm1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure pkgconf-bin:amd64 1.8.1-1 <none>
2025-02-04 16:46:30 status unpacked pkgconf-bin:amd64 1.8.1-1
2025-02-04 16:46:30 status half-configured pkgconf-bin:amd64 1.8.1-1
2025-02-04 16:46:30 status installed pkgconf-bin:amd64 1.8.1-1
2025-02-04 16:46:30 configure libk5crypto3:amd64 1.20.1-2+deb12u2 <none>
2025-02-04 16:46:30 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 status installed libk5crypto3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 configure libsasl2-2:amd64 2.1.28+dfsg-10 <none>
2025-02-04 16:46:30 status unpacked libsasl2-2:amd64 2.1.28+dfsg-10
2025-02-04 16:46:30 status half-configured libsasl2-2:amd64 2.1.28+dfsg-10
2025-02-04 16:46:30 status installed libsasl2-2:amd64 2.1.28+dfsg-10
2025-02-04 16:46:30 configure linux-libc-dev-arm64-cross:all 6.1.4-1cross1 <none>
2025-02-04 16:46:30 status unpacked linux-libc-dev-arm64-cross:all 6.1.4-1cross1
2025-02-04 16:46:30 status half-configured linux-libc-dev-arm64-cross:all 6.1.4-1cross1
2025-02-04 16:46:30 status installed linux-libc-dev-arm64-cross:all 6.1.4-1cross1
2025-02-04 16:46:30 configure libubsan1:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libubsan1:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libubsan1:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libubsan1:amd64 12.2.0-14
2025-02-04 16:46:30 configure libcrypt-dev:amd64 1:4.4.33-2 <none>
2025-02-04 16:46:30 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2025-02-04 16:46:30 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2025-02-04 16:46:30 status installed libcrypt-dev:amd64 1:4.4.33-2
2025-02-04 16:46:30 configure libasan8:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libasan8:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libasan8:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libasan8:amd64 12.2.0-14
2025-02-04 16:46:30 configure git-man:all 1:2.39.5-0+deb12u2 <none>
2025-02-04 16:46:30 status unpacked git-man:all 1:2.39.5-0+deb12u2
2025-02-04 16:46:30 status half-configured git-man:all 1:2.39.5-0+deb12u2
2025-02-04 16:46:30 status installed git-man:all 1:2.39.5-0+deb12u2
2025-02-04 16:46:30 configure libssh2-1:amd64 1.10.0-3+b1 <none>
2025-02-04 16:46:30 status unpacked libssh2-1:amd64 1.10.0-3+b1
2025-02-04 16:46:30 status half-configured libssh2-1:amd64 1.10.0-3+b1
2025-02-04 16:46:30 status installed libssh2-1:amd64 1.10.0-3+b1
2025-02-04 16:46:30 configure libkrb5-3:amd64 1.20.1-2+deb12u2 <none>
2025-02-04 16:46:30 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 status installed libkrb5-3:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:30 configure libtsan2:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libtsan2:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libtsan2:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libtsan2:amd64 12.2.0-14
2025-02-04 16:46:30 configure libbinutils:amd64 2.40-2 <none>
2025-02-04 16:46:30 status unpacked libbinutils:amd64 2.40-2
2025-02-04 16:46:30 status half-configured libbinutils:amd64 2.40-2
2025-02-04 16:46:30 status installed libbinutils:amd64 2.40-2
2025-02-04 16:46:30 configure libisl23:amd64 0.25-1.1 <none>
2025-02-04 16:46:30 status unpacked libisl23:amd64 0.25-1.1
2025-02-04 16:46:30 status half-configured libisl23:amd64 0.25-1.1
2025-02-04 16:46:30 status installed libisl23:amd64 0.25-1.1
2025-02-04 16:46:30 configure libc-dev-bin:amd64 2.36-9+deb12u9 <none>
2025-02-04 16:46:30 status unpacked libc-dev-bin:amd64 2.36-9+deb12u9
2025-02-04 16:46:30 status half-configured libc-dev-bin:amd64 2.36-9+deb12u9
2025-02-04 16:46:30 status installed libc-dev-bin:amd64 2.36-9+deb12u9
2025-02-04 16:46:30 configure openssl:amd64 3.0.15-1~deb12u1 <none>
2025-02-04 16:46:30 status unpacked openssl:amd64 3.0.15-1~deb12u1
2025-02-04 16:46:30 status half-configured openssl:amd64 3.0.15-1~deb12u1
2025-02-04 16:46:30 status installed openssl:amd64 3.0.15-1~deb12u1
2025-02-04 16:46:30 configure libcc1-0:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libcc1-0:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libcc1-0:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libcc1-0:amd64 12.2.0-14
2025-02-04 16:46:30 configure liblsan0:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked liblsan0:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured liblsan0:amd64 12.2.0-14
2025-02-04 16:46:30 status installed liblsan0:amd64 12.2.0-14
2025-02-04 16:46:30 configure libitm1:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked libitm1:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured libitm1:amd64 12.2.0-14
2025-02-04 16:46:30 status installed libitm1:amd64 12.2.0-14
2025-02-04 16:46:30 configure libgdbm6:amd64 1.23-3 <none>
2025-02-04 16:46:30 status unpacked libgdbm6:amd64 1.23-3
2025-02-04 16:46:30 status half-configured libgdbm6:amd64 1.23-3
2025-02-04 16:46:30 status installed libgdbm6:amd64 1.23-3
2025-02-04 16:46:30 configure libgcc-s1-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libgcc-s1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libgcc-s1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libgcc-s1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure libctf0:amd64 2.40-2 <none>
2025-02-04 16:46:30 status unpacked libctf0:amd64 2.40-2
2025-02-04 16:46:30 status half-configured libctf0:amd64 2.40-2
2025-02-04 16:46:30 status installed libctf0:amd64 2.40-2
2025-02-04 16:46:30 configure libatomic1-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libatomic1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libatomic1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libatomic1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure liblsan0-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked liblsan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured liblsan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed liblsan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure libgomp1-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libgomp1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libgomp1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libgomp1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure cpp-12:amd64 12.2.0-14 <none>
2025-02-04 16:46:30 status unpacked cpp-12:amd64 12.2.0-14
2025-02-04 16:46:30 status half-configured cpp-12:amd64 12.2.0-14
2025-02-04 16:46:30 status installed cpp-12:amd64 12.2.0-14
2025-02-04 16:46:30 configure cpp-12-aarch64-linux-gnu:amd64 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked cpp-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured cpp-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:30 status installed cpp-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:30 configure binutils-aarch64-linux-gnu:amd64 2.40-2 <none>
2025-02-04 16:46:30 status unpacked binutils-aarch64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:30 status half-configured binutils-aarch64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:30 status installed binutils-aarch64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:30 configure libhwasan0-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libhwasan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libhwasan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libhwasan0-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure libc6-dev-arm64-cross:all 2.36-8cross1 <none>
2025-02-04 16:46:30 status unpacked libc6-dev-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 status half-configured libc6-dev-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 status installed libc6-dev-arm64-cross:all 2.36-8cross1
2025-02-04 16:46:30 configure libldap-2.5-0:amd64 2.5.13+dfsg-5 <none>
2025-02-04 16:46:30 status unpacked libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-02-04 16:46:30 status half-configured libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-02-04 16:46:30 status installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-02-04 16:46:30 configure pkgconf:amd64 1.8.1-1 <none>
2025-02-04 16:46:30 status unpacked pkgconf:amd64 1.8.1-1
2025-02-04 16:46:30 status half-configured pkgconf:amd64 1.8.1-1
2025-02-04 16:46:30 status installed pkgconf:amd64 1.8.1-1
2025-02-04 16:46:30 configure libstdc++6-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:30 status unpacked libstdc++6-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status half-configured libstdc++6-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 status installed libstdc++6-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:30 configure ca-certificates:all 20230311 <none>
2025-02-04 16:46:30 status unpacked ca-certificates:all 20230311
2025-02-04 16:46:30 status half-configured ca-certificates:all 20230311
2025-02-04 16:46:31 status installed ca-certificates:all 20230311
2025-02-04 16:46:31 status triggers-pending ca-certificates:all 20230311
2025-02-04 16:46:31 configure cpp-aarch64-linux-gnu:amd64 4:12.2.0-3 <none>
2025-02-04 16:46:31 status unpacked cpp-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:31 status half-configured cpp-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:31 status installed cpp-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:31 configure libgprofng0:amd64 2.40-2 <none>
2025-02-04 16:46:31 status unpacked libgprofng0:amd64 2.40-2
2025-02-04 16:46:31 status half-configured libgprofng0:amd64 2.40-2
2025-02-04 16:46:31 status installed libgprofng0:amd64 2.40-2
2025-02-04 16:46:31 configure libgcc-12-dev:amd64 12.2.0-14 <none>
2025-02-04 16:46:31 status unpacked libgcc-12-dev:amd64 12.2.0-14
2025-02-04 16:46:31 status half-configured libgcc-12-dev:amd64 12.2.0-14
2025-02-04 16:46:31 status installed libgcc-12-dev:amd64 12.2.0-14
2025-02-04 16:46:31 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u2 <none>
2025-02-04 16:46:31 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:31 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:31 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-02-04 16:46:31 configure pkg-config:amd64 1.8.1-1 <none>
2025-02-04 16:46:31 status unpacked pkg-config:amd64 1.8.1-1
2025-02-04 16:46:31 status half-configured pkg-config:amd64 1.8.1-1
2025-02-04 16:46:31 status installed pkg-config:amd64 1.8.1-1
2025-02-04 16:46:31 configure libgdbm-compat4:amd64 1.23-3 <none>
2025-02-04 16:46:31 status unpacked libgdbm-compat4:amd64 1.23-3
2025-02-04 16:46:31 status half-configured libgdbm-compat4:amd64 1.23-3
2025-02-04 16:46:31 status installed libgdbm-compat4:amd64 1.23-3
2025-02-04 16:46:31 configure cpp:amd64 4:12.2.0-3 <none>
2025-02-04 16:46:31 status unpacked cpp:amd64 4:12.2.0-3
2025-02-04 16:46:31 status half-configured cpp:amd64 4:12.2.0-3
2025-02-04 16:46:31 status installed cpp:amd64 4:12.2.0-3
2025-02-04 16:46:31 configure libasan8-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:31 status unpacked libasan8-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status half-configured libasan8-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status installed libasan8-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 configure libtsan2-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:31 status unpacked libtsan2-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status half-configured libtsan2-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status installed libtsan2-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 configure libperl5.36:amd64 5.36.0-7+deb12u1 <none>
2025-02-04 16:46:31 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 status half-configured libperl5.36:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 status installed libperl5.36:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 configure binutils-x86-64-linux-gnu:amd64 2.40-2 <none>
2025-02-04 16:46:31 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:31 status half-configured binutils-x86-64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:31 status installed binutils-x86-64-linux-gnu:amd64 2.40-2
2025-02-04 16:46:31 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2025-02-04 16:46:31 status unpacked libtirpc3:amd64 1.3.3+ds-1
2025-02-04 16:46:31 status half-configured libtirpc3:amd64 1.3.3+ds-1
2025-02-04 16:46:31 status installed libtirpc3:amd64 1.3.3+ds-1
2025-02-04 16:46:31 configure libubsan1-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:31 status unpacked libubsan1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status half-configured libubsan1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status installed libubsan1-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 configure libcurl3-gnutls:amd64 7.88.1-10+deb12u8 <none>
2025-02-04 16:46:31 status unpacked libcurl3-gnutls:amd64 7.88.1-10+deb12u8
2025-02-04 16:46:31 status half-configured libcurl3-gnutls:amd64 7.88.1-10+deb12u8
2025-02-04 16:46:31 status installed libcurl3-gnutls:amd64 7.88.1-10+deb12u8
2025-02-04 16:46:31 configure binutils:amd64 2.40-2 <none>
2025-02-04 16:46:31 status unpacked binutils:amd64 2.40-2
2025-02-04 16:46:31 status half-configured binutils:amd64 2.40-2
2025-02-04 16:46:31 status installed binutils:amd64 2.40-2
2025-02-04 16:46:31 configure libgcc-12-dev-arm64-cross:all 12.2.0-14cross1 <none>
2025-02-04 16:46:31 status unpacked libgcc-12-dev-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status half-configured libgcc-12-dev-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 status installed libgcc-12-dev-arm64-cross:all 12.2.0-14cross1
2025-02-04 16:46:31 configure gcc-12-aarch64-linux-gnu:amd64 12.2.0-14cross1 <none>
2025-02-04 16:46:31 status unpacked gcc-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:31 status half-configured gcc-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:31 status installed gcc-12-aarch64-linux-gnu:amd64 12.2.0-14cross1
2025-02-04 16:46:31 configure perl:amd64 5.36.0-7+deb12u1 <none>
2025-02-04 16:46:31 status unpacked perl:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 status half-configured perl:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 status installed perl:amd64 5.36.0-7+deb12u1
2025-02-04 16:46:31 configure libtirpc-dev:amd64 1.3.3+ds-1 <none>
2025-02-04 16:46:31 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2025-02-04 16:46:31 status half-configured libtirpc-dev:amd64 1.3.3+ds-1
2025-02-04 16:46:31 status installed libtirpc-dev:amd64 1.3.3+ds-1
2025-02-04 16:46:31 configure gcc-12:amd64 12.2.0-14 <none>
2025-02-04 16:46:31 status unpacked gcc-12:amd64 12.2.0-14
2025-02-04 16:46:31 status half-configured gcc-12:amd64 12.2.0-14
2025-02-04 16:46:31 status installed gcc-12:amd64 12.2.0-14
2025-02-04 16:46:31 configure libnsl2:amd64 1.3.0-2 <none>
2025-02-04 16:46:31 status unpacked libnsl2:amd64 1.3.0-2
2025-02-04 16:46:31 status half-configured libnsl2:amd64 1.3.0-2
2025-02-04 16:46:32 status installed libnsl2:amd64 1.3.0-2
2025-02-04 16:46:32 configure gcc-aarch64-linux-gnu:amd64 4:12.2.0-3 <none>
2025-02-04 16:46:32 status unpacked gcc-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:32 status half-configured gcc-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:32 status installed gcc-aarch64-linux-gnu:amd64 4:12.2.0-3
2025-02-04 16:46:32 configure gcc:amd64 4:12.2.0-3 <none>
2025-02-04 16:46:32 status unpacked gcc:amd64 4:12.2.0-3
2025-02-04 16:46:32 status half-configured gcc:amd64 4:12.2.0-3
2025-02-04 16:46:32 status installed gcc:amd64 4:12.2.0-3
2025-02-04 16:46:32 configure liberror-perl:all 0.17029-2 <none>
2025-02-04 16:46:32 status unpacked liberror-perl:all 0.17029-2
2025-02-04 16:46:32 status half-configured liberror-perl:all 0.17029-2
2025-02-04 16:46:32 status installed liberror-perl:all 0.17029-2
2025-02-04 16:46:32 configure git:amd64 1:2.39.5-0+deb12u2 <none>
2025-02-04 16:46:32 status unpacked git:amd64 1:2.39.5-0+deb12u2
2025-02-04 16:46:32 status half-configured git:amd64 1:2.39.5-0+deb12u2
2025-02-04 16:46:32 status installed git:amd64 1:2.39.5-0+deb12u2
2025-02-04 16:46:32 configure libnsl-dev:amd64 1.3.0-2 <none>
2025-02-04 16:46:32 status unpacked libnsl-dev:amd64 1.3.0-2
2025-02-04 16:46:32 status half-configured libnsl-dev:amd64 1.3.0-2
2025-02-04 16:46:32 status installed libnsl-dev:amd64 1.3.0-2
2025-02-04 16:46:32 configure libc6-dev:amd64 2.36-9+deb12u9 <none>
2025-02-04 16:46:32 status unpacked libc6-dev:amd64 2.36-9+deb12u9
2025-02-04 16:46:32 status half-configured libc6-dev:amd64 2.36-9+deb12u9
2025-02-04 16:46:32 status installed libc6-dev:amd64 2.36-9+deb12u9
2025-02-04 16:46:32 configure libstdc++-12-dev:amd64 12.2.0-14 <none>
2025-02-04 16:46:32 status unpacked libstdc++-12-dev:amd64 12.2.0-14
2025-02-04 16:46:32 status half-configured libstdc++-12-dev:amd64 12.2.0-14
2025-02-04 16:46:32 status installed libstdc++-12-dev:amd64 12.2.0-14
2025-02-04 16:46:32 configure g++-12:amd64 12.2.0-14 <none>
2025-02-04 16:46:32 status unpacked g++-12:amd64 12.2.0-14
2025-02-04 16:46:32 status half-configured g++-12:amd64 12.2.0-14
2025-02-04 16:46:32 status installed g++-12:amd64 12.2.0-14
2025-02-04 16:46:32 configure g++:amd64 4:12.2.0-3 <none>
2025-02-04 16:46:32 status unpacked g++:amd64 4:12.2.0-3
2025-02-04 16:46:32 status half-configured g++:amd64 4:12.2.0-3
2025-02-04 16:46:32 status installed g++:amd64 4:12.2.0-3
2025-02-04 16:46:32 trigproc libc-bin:amd64 2.36-9+deb12u9 <none>
2025-02-04 16:46:32 status half-configured libc-bin:amd64 2.36-9+deb12u9
2025-02-04 16:46:32 status installed libc-bin:amd64 2.36-9+deb12u9
2025-02-04 16:46:32 trigproc ca-certificates:all 20230311 <none>
2025-02-04 16:46:32 status half-configured ca-certificates:all 20230311
2025-02-04 16:46:32 status installed ca-certificates:all 20230311
